movieid,name
2464197,"Latham Entertainment [us]"
2464197,"MTV Films [us]"
2464545,"Mandeville Films [us]"
2464545,"Touchstone Pictures [us] - (presents)"
2464635,"Cherry Alley Productions [us]"
2464635,"Cort/Madden Productions"
2464635,"Paramount Pictures [us]"
2464635,"The Cort/Madden Company"
2464684,"Howard Hughes Productions [us] - (as Hughes Productions)"
2464699,"Malpaso Company, The [us] - (as A Malpaso Company Film)"
2464699,"Warner Bros. [us] - (as Warner Bros A Warner Communications Company)"
2464777,"Zoetrope Studios [us] - (producer)"
2464994,"Turner Pictures (I) [us]"
2464994,"Twentieth Century Fox Film Corporation [us] - (presents) (as Twentieth Century Fox)"
2465091,"Warner Bros. [us] - (as Warner Bros.-First National Pictures)"
2465142,"Miramax Films [us] - (presents)"
2465142,"The Chess Club"
2465145,"Paramount Pictures [us]"
2465208,"Imagine Entertainment [us]"
2465208,"Universal Pictures [us]"
2465224,"Thompson-Paul Productions"
2465224,"Twentieth Century Fox Film Corporation [us]"
2465279,"Selznick Studio, The [us]"
2465279,"Vanguard Films [us] - (as Vanguard Films, Inc.) (copyright holder)"
2465320,"Walt Disney Productions [us] - (as A Walt Disney Production)"
2465321,"The Meyers/Shyer Company"
2465321,"Walt Disney Pictures [us]"
2465773,"Centropolis Entertainment [us]"
2465773,"Columbia Pictures Corporation [us]"
2465773,"Global Entertainment Productions GmbH & Company Medien KG [de]"
2465773,"Mutual Film Company [us]"
2465823,"S. Lubin [us]"
2465893,"DreamWorks SKG [us]"
2465999,"Warner Bros. [us]"
2466152,"Columbia Pictures Corporation [us]"
2466152,"Filmhaus [us]"
2466152,"Illusion Entertainment [us]"
2466152,"Ixtlan [us]"
2466152,"Phoenix Pictures [us]"
2466194,"Samuel Goldwyn Company, The [us]"
2466403,"Baltimore Spring Creek Productions [us]"
2466403,"Radiant Productions [us] - (in association with)"
2466403,"Warner Bros. [us] - (presents)"
2466489,"Paramount Pictures [us]"
2466584,"Bubble Factory, The [us]"
2466584,"TriStar Pictures [us]"
2466643,"Boam Productions"
2466643,"Ladd Company, The [us] - (in association with)"
2466643,"Paramount Pictures [us] - (presents)"
2466643,"Village Roadshow Pictures [us]"
2466743,"Universal Pictures [us] - (Jewel) (as A Universal Production)"
2466782,"Metro-Goldwyn-Mayer (MGM) [us] - (controlled by Loew's Incorporated) (presents)"
2466916,"Australian Film Commission, The [au]"
2466916,"CiBy 2000 [fr]"
2466916,"Jan Chapman Productions"
2466916,"New South Wales Film & Television Office [au]"
2467141,"Alpha Film Corporation [gb]"
2467141,"Canal+ [fr] - (in association with)"
2467141,"Channel Four Films [gb] - (in association with)"
2467141,"Delux Productions [lu] - (in association with)"
2467141,"Euroimages Fund of the Council of Europe [at] - (support)"
2467141,"Kasander & Wigman Productions [nl]"
2467141,"Nederlands Fonds voor de Film [nl] - (support)"
2467141,"Woodline Films Ltd. [gb]"
2467591,"Addis Wechsler Pictures - (as David Brown/Addis-Wechsler)"
2467591,"Avenue Pictures Productions [us] - (as Avenue Pictures)"
2467591,"Guild - (uncredited)"
2467591,"Spelling Entertainment [us] - (in association with)"
2467606,"New Line Cinema [us]"
2467655,"Bavaria Film [de]"
2467655,"Gainsborough Pictures [gb]"
2467655,"Münchner Lichtspielkunst AG (Emelka) [de]"
2467993,"BMG Independents [us]"
2467993,"Counterproductions Inc."
2467993,"Monte Cristo International"
2467993,"Odessa Films [fr]"
2467993,"Why Not Films [us]"
2468093,"United Artists [us]"
2468205,"Polygram Filmed Entertainment [us] - (presents)"
2468205,"Propaganda Films [us]"
2468209,"Kent Productions [us] - (as Kent Productions, Inc.)"
2468209,"Twentieth Century Fox Film Corporation [us] - (presents) (as Twentieth Century-Fox)"
2468262,"Hepworth [gb]"
2468266,"Tig Productions [us]"
2468266,"Warner Bros. [us]"
2468270,"CIP Filmproduktion GmbH [de]"
2468270,"Lorimar Film Entertainment [us]"
2468270,"Metro-Goldwyn-Mayer (MGM) [us]"
2468270,"Northstar International"
2468555,"Mundy Lane Entertainment"
2468555,"Parkway Productions [us]"
2468555,"Samuel Goldwyn Company, The [us]"
2468555,"Touchstone Pictures [us]"
2468663,"Paramount Pictures [us]"
2469053,"DreamWorks Animation [us]"
2469053,"DreamWorks SKG [us]"
2469075,"Barwood Films [us]"
2469075,"Columbia Pictures Corporation [us]"
2469075,"Longfellow Pictures [us]"
2469104,"Act III Communications [us] - (presents)"
2469104,"Buttercup Films Ltd."
2469104,"The Princess Bride Ltd."
2469496,"Crossbow Productions [us]"
2469496,"Embassy Pictures [us] - (presents)"
2469496,"Springtime Productions [us]"
2469496,"U-M Productions [us]"
2469602,"Samuel Goldwyn Company, The [us]"
2469602,"Touchstone Pictures [us]"
2469755,"First Look International [us] - (presents) (as First Look Pictures)"
2469755,"NEO Motion Pictures [us] - (producer) (as Neo Motion Pictures)"
2469755,"Overseas FilmGroup [us]"
2469815,"Interscope Communications [us]"
2469815,"Polygram Filmed Entertainment [us]"
2469819,"Canal+ [fr] - (in association with)"
2469819,"Channel Four Films [gb] - (in association with) (as Channel Four)"
2469819,"Eurimages [fr] - (support) (as The Eurimages Fund of the Council of Europe)"
2469819,"Fez Production Filmcilik [tr]"
2469819,"Largo Entertainment [us] - (in association with)"
2469819,"Merchant Ivory Productions [us]"
2469819,"Ognon Pictures [fr]"
2470056,"Hollywood Pictures [us]"
2470130,"Orion Pictures Corporation [us]"
2470287,"Man's Films [be]"
2470287,"SNG Film / Studio Nieuwe Gronden [nl]"
2470287,"Tchin Tchin Productions"
2470287,"Wanda Films [es]"
2470444,"MDP Worldwide [us]"
2470444,"Selima Films AVV"
2470444,"Signature Pictures [us]"
2470520,"IndieProd Company Productions [us] - (as IndieProd)"
2470520,"Japan Satellite Broadcasting (JBS) [jp] - (in association with)"
2470520,"TriStar Pictures [us] - (presents)"
2470557,"Argosy Pictures [us] - (as John Ford and Merian C. Cooper's Argosy Production)"
2470557,"Republic Pictures (I) [us] - (presents) (as A Republic Production)"
2470575,"Fandango [it]"
2470575,"Marvel Movies [it]"
2470575,"SBS Independent [au]"
2470575,"Smile Production [it]"
2470575,"South Australian Film Corporation, The [au]"
2470575,"Vertigo Productions Pty. Ltd. [au]"
2470769,"Red Bank Films"
2470769,"United Artists [us] - (presents)"
2470910,"American Zoetrope [us] - (in association with)"
2470910,"Constellation Entertainment [us] - (as Constellation Films) (presents)"
2470910,"Douglas/Reuther Productions - (as Douglas/Reuther)"
2471102,"New Line Cinema [us]"
2471175,"Alta Vista Productions [us]"
2471217,"Columbia Pictures Corporation [us]"
2471217,"Marcucci-Cohen-Benn Production [us]"
2471265,"Lakeshore Entertainment [us]"
2472087,"Don Simpson/Jerry Bruckheimer Films [us]"
2472087,"Touchstone Pictures [us]"
2472244,"British Broadcasting Corporation (BBC) [gb] - (present) (as BBC)"
2472244,"Marubeni [jp] - (present)"
2472244,"Mutual Film Company [us] - (as Cloud Nine Entertainment)"
2472244,"Pacific Western [us]"
2472244,"Paramount Pictures [us] - (in association with)"
2472244,"Polygram Filmed Entertainment [us] - (present) (as PolyGram Filmed Entertainment)"
2472244,"Tele München Fernseh Produktionsgesellschaft (TMG) [de] - (present)"
2472244,"Toho-Towa [jp] - (present)"
2472244,"Universal Pictures [us]"
2472260,"Avon Productions (II) [us]"
2472260,"Metro-Goldwyn-Mayer (MGM) [us]"
2472292,"Columbia Pictures Corporation [us] - (presents) (as Columbia Pictures)"
2472292,"Merchant Ivory Productions [us] - (as A Mike Nichols John Calley Merchant Ivory Production)"
2472391,"Brillstein-Grey Entertainment [us] - (as Bernie Brillstein/Brad Grey)"
2472391,"Columbia Pictures Corporation [us] - (as Columbia Pictures) (presents)"
2472391,"WCG Entertainment Productions - (as WCG Entertainment)"
2472393,"Bel Air Entertainment [us]"
2472393,"Dylan Sellers Productions [us]"
2472393,"Warner Bros. [us]"
2472465,"Walt Disney Productions [us] - (presents)"
2472467,"Silver Screen Partners IV [us]"
2472467,"Walt Disney Feature Animation [us]"
2472467,"Walt Disney Pictures [us]"
2472800,"Incorporated Television Company (ITC) [gb]"
2472800,"Jewel Productions [gb] - (present)"
2472800,"Pimlico Films"
2472800,"United Artists [us]"
2472807,"Genre Pictures [us]"
2472807,"Return Productions [us]"
2472807,"Ultra Muchos Productions"
2473007,"Caravan Pictures [us]"
2473007,"Hollywood Pictures [us]"
2473215,"Ladd Company, The [us]"
2473304,"King Brothers Productions [us]"
2473585,"Universal Pictures [us]"
2473638,"David Foster Productions [us]"
2473638,"Turman-Foster Company [us]"
2473638,"Universal Pictures [us] - (presents)"
2473798,"DreamWorks Animation [us]"
2473798,"DreamWorks SKG [us]"
2473798,"Stardust Pictures [gb]"
2473917,"Beacon Communications [us]"
2473917,"Columbia Pictures Corporation [us]"
2473917,"Dirty Hands Productions [us]"
2473917,"Per-Fo Pictures"
2474020,"Don Simpson/Jerry Bruckheimer Films [us]"
2474020,"Hollywood Pictures [us] - (presents)"
2474065,"Gordon Company [us]"
2474065,"Silver Screen Partners IV [us] - (in assocation with)"
2474065,"Touchstone Pictures [us] - (presents) (overseas)"
2474065,"Walt Disney Pictures [us] - (presents) (USA & Canada)"
2474100,"Twentieth Century Fox Film Corporation [us] - (presents) (as Twentieth Century Fox)"
2474705,"Klasky-Csupo [us]"
2474705,"Nickelodeon Movies [us] - (present)"
2474705,"Paramount Pictures [us] - (present)"
2474705,"Viacom International [us]"
2474742,"Keep Films [gb]"
2474783,"129 Productions [us]"
2474783,"Castle Rock Entertainment [us]"
2474783,"Columbia Pictures Corporation [us]"
2474888,"Braveworld Productions"
2474888,"Home Box Office (HBO) [us]"
2474888,"Keith Barish Productions"
2474888,"TAFT Entertainment Pictures"
2475103,"Skyvision Partners"
2475166,"Mace Neufeld Productions [us]"
2475166,"Paramount Pictures [us] - (presents)"
2475166,"Rysher Entertainment [us] - (in association with)"
2475195,"Carrie Productions Inc. [us]"
2475195,"David V. Picker Productions [us]"
2475195,"Nessa Hyams"
2475387,"Filmways Pictures [us] - (co-production)"
2475387,"Metro-Goldwyn-Mayer (MGM) [us] - (presents)"
2475387,"Venice Productions [us] - (co-production)"
2475423,"Hollywood Pictures [us] - (in association with)"
2475423,"Outlaw Productions (I) [us]"
2475423,"Walt Disney Pictures [us]"
2475442,"Metro Pictures Corporation [us]"
2475680,"Metro-Goldwyn-Mayer (MGM) [us] - (controlled by Loew's Incorporated) (A Victor Seastrom Production)"
2475682,"Allied Stars Ltd. [gb]"
2475682,"Cinergi Pictures Entertainment [us]"
2475682,"Hollywood Pictures [us]"
2475682,Lightmotive
2475682,"Moving Pictures [us]"
2475939,"Santo Domingo Film & Music Video [do]"
2475939,"Twentieth Century Fox Film Corporation [us]"
2476119,"Lorimar Productions [us] - (presents) (as Lorimar)"
2476119,"Richmond Light Horse Productions - (for)"
2476119,"Varius Entertainment Trading A.G. - (as Varius A.G. An Anglo-American-Swiss Enterprise)"
2476201,"Orenda Films"
2476233,"C.V. Whitney Pictures [us] - (as the C. V. Whitney Picture)"
2476233,"Warner Bros. [us] - (presents)"
2476335,"MDP Worldwide [us]"
2476335,"TriStar Pictures [us]"
2476415,"BBC Bristol [gb]"
2476415,"Bolex Brothers [us]"
2476415,"La Sept [fr]"
2476415,"Lumen Films [fr]"
2476415,"Manga Entertainment [gb]"
2476415,"Tara [fr]"
2476422,"Capitol Films [gb]"
2476422,"Twentieth Century Fox Film Corporation [us]"
2476422,"World Film Music Limited"
2476484,"American Zoetrope [us]"
2476484,"Warner Bros. [us] - (presents) (as Warner Bros.)"
2476743,Aurora
2476743,"Don Bluth Productions [us]"
2476743,"Mrs. Brisby Ltd."
2476750,"Jones Entertainment Group"
2476750,"Skerry Productions"
2477259,"Interscope Communications [us]"
2477259,"ML Delphi Premier Productions"
2477259,"TriStar Pictures [us] - (presents)"
2477403,"Bregman/Baer Productions"
2477403,"Universal Pictures [us] - (presents)"
2477524,"Walt Disney Productions [us] - (presents)"
2477525,"Walt Disney Productions [us]"
2477653,"Castle Rock Entertainment [us] - (presents)"
2477732,"Aldrich Group"
2477732,"Film Trustees Ltd."
2477732,"Recorded Picture Company (RPC) [gb]"
2477732,"Sahara Company"
2477732,"TAO Film"
2477732,"Warner Bros. [us] - (presents)"
2477894,"Hawk Films [gb] - (made by)"
2477894,Peregrine
2477894,"Producers Circle [us] - (in association with) (as The Producer Circle Company)"
2477894,"Warner Bros. [us] - (presents)"
2477986,"Adelson-Baumgarten Productions - (as Adelson/Baumgarten Productions) (presents)"
2477986,"Arco Films S.L. [es] - (as Arco Films)"
2477986,"Canal+ [fr] - (as Canal Plus) (in association with) (presents)"
2477986,"Cine Grande Corporation - (uncredited)"
2477986,"Conquistador Entertainment [us] - (as Conquistador Entertainment, Inc.)"
2477986,"Etamp Film Praha [cz] - (uncredited)"
2477986,"Etamp-Netto [cz]"
2477986,"Muraglia/Sladek Filmworks [us] - (as Muraglia/Sladek Films) (presents)"
2477986,"Newmarket Capital Group [us] - (as Newmarkt Capital Group L.P.) (presents)"
2477986,"Polygram Filmed Entertainment [us] - (uncredited)"
2477986,"Radio Pictures Artists [us] - (uncredited)"
2477986,"Romivest [gb] - (as Romivest, Ltd.) (produced in association with)"
2477986,"Transatlantique Films [fr] - (produced in association with)"
2478017,"Loew's [us] - (as Loew's Incorporated)"
2478017,"Metro-Goldwyn-Mayer (MGM) [us] - (presents) (The Ernst Lubitsch Production)"
2478105,"Rysher Entertainment [us]"
2478105,"Savoy Pictures [us]"
2478105,"Tollin/Robbins Productions [us]"
2478286,"Bedford Falls Productions [us]"
2478286,"Lynda Obst Productions [us] - (as Lynda Obst)"
2478286,"Twentieth Century Fox Film Corporation [us] - (as Twentieth Century Fox) (presents)"
2478414,"Orion Pictures Corporation [us]"
2478414,"Strong Heart/Demme Production [us] - (as A Strong Heart/Demme Production) (A Jonathan Demme Picture)"
2479024,"All Net Productions"
2479024,"Mandeville Films [us]"
2479024,"Touchstone Pictures [us]"
2479029,"Barry Mendel Productions [us] - (as A Kennedy/Marshall/Barry Mendel Production)"
2479029,"Hollywood Pictures [us] - (present)"
2479029,"Kennedy/Marshall Company, The [us] - (A Kennedy/Marshall/Barry Mendel Production)"
2479029,"Spyglass Entertainment [us] - (present)"
2479085,"British International Pictures (BIP) [gb] - (presents) (as British International Pictures Ltd.)"
2479134,"Cranium Films"
2479134,"Newmarket Capital Group [us] - (in association with) (presents)"
2479134,"Original Film [us] - (in association with) (presents)"
2479134,"Universal Pictures [us] - (presents)"
2479393,"Paradine Co-Productions - (presents) (as Paradine Co-Productions Limited)"
2479418,"Santa Fe Productions (I) [us]"
2479771,"Twentieth Century Fox Film Corporation [us]"
2479989,"Feature Productions [us] - (A George Fitzmaurice Production)"
2480294,"Argyle Enterprises - (as Argyle Enterprises, Inc.)"
2480294,"Robert Wise Productions [us] - (as A Robert Wise Production of Rodger and Hammerstein's)"
2480359,"Jesse L. Lasky Feature Play Company [us]"
2480499,"Jasmine Productions Inc. [us]"
2480499,"Jean Doumanian Productions [us]"
2480499,"Magnolia Films [us]"
2480499,"Sweetland Films"
2480572,"Iguana Producciones [pe]"
2480572,"Jerry Weintraub Productions [us] - (as Jerry Weintraub)"
2480572,"Warner Bros. [us] - (as Warner Bros.) (presents)"
2480579,"Brillstein-Grey Entertainment [us]"
2480579,"Mindfire Entertainment [us]"
2480764,"Dore Schary Productions [us] - (as A DORE SCHARY Production)"
2480764,"RKO Radio Pictures [us] - (presents) (as RKO Radio Pictures, Inc.)"
2480764,"Vanguard Films [us] - (for) (uncredited)"
2480924,"Castle Rock Entertainment [us] - (presents)"
2480924,"Gregory Productions - (as Gregory)"
2480924,"The Mendocino Corporation - (in association with)"
2481073,"Danjaq [gb] - (as "Danjaq S.A.")"
2481073,"Eon Productions [gb]"
2481424,"Butcher's Run Films [us]"
2481424,"Malpaso Productions [us]"
2481424,"Warner Bros. [us]"
2481584,"Fadsin Cinema Associates"
2481584,"Palomar Pictures (I) [us]"
2481636,"Crystal Pictures"
2481636,"Good Machine [us]"
2481636,"Isen Robbins Productions [us]"
2481665,"Universal Pictures [us] - (as A Universal Picture)"
2481665,"Zanuck/Brown Productions [us] - (as A Richard D. Zanuck David Brown Presentation) (A Bill Phillips Production) (A George Roy Hill Film)"
2482169,"Castle Rock Entertainment [us]"
2482282,"Asymmetrical Productions [us]"
2482282,"Canal+ [fr]"
2482282,"Channel Four Films [gb]"
2482282,"CiBy 2000 [fr]"
2482282,"Les Films Alain Sarde [fr]"
2482282,"StudioCanal [fr]"
2482282,"The Picture Factory"
2482282,"The Straight Story Inc."
2482282,"Walt Disney Pictures [us] - (presents)"
2482834,"Imagine Entertainment [us] - (uncredited)"
2482834,"Rank Organisation, The [gb] - (as Rank Film Distributors)"
2482834,"Savoy Pictures [us]"
2482876,"Miramax Films [us]"
2482887,"Dinamo Entertainment [us]"
2482887,"H2 Productions [us]"
2482887,"Live Entertainment [us]"
2482887,"Mediaworks [us]"
2482925,"HSX Films"
2482925,"Ignite Entertainment [us]"
2482925,"Motion Picture Corporation of America (MPCA) [us]"
2482925,"Suburbans LLC"
2482984,"Universal Pictures [us] - (as Universal) (an MCA company)"
2482984,"Zanuck/Brown Productions [us] - (as A Zanuck/Brown Production)"
2483077,"Australian Film Finance Corporation (AFFC) [au]"
2483077,"Great Sum Film Limited Partnership"
2483077,"Samuel Goldwyn Company, The [us]"
2483077,"Southern Star Entertainment [au]"
